Wavelength (micron), Reflectance
6.889999999999999458e-01,2.866189999999999927e+01
6.899999999999999467e-01,2.890360000000000085e+01
6.909999999999999476e-01,2.889249999999999829e+01
6.919999999999999485e-01,2.890360000000000085e+01
6.929999999999999494e-01,2.884850000000000136e+01
6.939999999999999503e-01,2.897569999999999979e+01
6.949999999999999512e-01,2.914760000000000062e+01
6.959999999999999520e-01,2.911080000000000112e+01
6.969999999999999529e-01,2.930570000000000164e+01
6.979999999999999538e-01,2.944320000000000093e+01
6.989999999999999547e-01,2.932929999999999993e+01
6.999999999999999556e-01,2.934049999999999869e+01
7.009999999999999565e-01,2.932929999999999993e+01
7.019999999999999574e-01,2.944340000000000046e+01
7.029999999999999583e-01,2.955730000000000146e+01
7.039999999999999591e-01,2.977329999999999899e+01
7.049999999999999600e-01,2.977329999999999899e+01
7.059999999999999609e-01,2.976190000000000069e+01
7.069999999999999618e-01,2.988670000000000115e+01
7.079999999999999627e-01,2.995400000000000063e+01
7.089999999999999636e-01,3.014789999999999992e+01
7.099999999999999645e-01,3.018280000000000030e+01
7.109999999999999654e-01,2.998839999999999861e+01
7.119999999999999662e-01,3.006690000000000040e+01
7.129999999999999671e-01,2.988800000000000168e+01
7.139999999999999680e-01,2.998959999999999937e+01
7.149999999999999689e-01,3.035069999999999979e+01
7.159999999999999698e-01,3.051069999999999993e+01
7.169999999999999707e-01,3.042109999999999914e+01
7.179999999999999716e-01,3.042109999999999914e+01
7.189999999999999725e-01,3.042109999999999914e+01
7.199999999999999734e-01,3.054060000000000130e+01
7.209999999999999742e-01,3.055239999999999867e+01
7.219999999999999751e-01,3.062310000000000088e+01
7.229999999999999760e-01,3.083689999999999998e+01
7.239999999999999769e-01,3.078900000000000148e+01
7.249999999999999778e-01,3.096490000000000009e+01
7.259999999999999787e-01,3.097700000000000031e+01
7.269999999999999796e-01,3.067010000000000147e+01
7.279999999999999805e-01,3.095289999999999964e+01
7.289999999999999813e-01,3.092889999999999873e+01
7.299999999999999822e-01,3.111289999999999978e+01
7.309999999999999831e-01,3.104729999999999990e+01
7.319999999999999840e-01,3.123679999999999879e+01
7.329999999999999849e-01,3.113149999999999906e+01
7.339999999999999858e-01,3.115569999999999951e+01
7.349999999999999867e-01,3.121930000000000049e+01
7.359999999999999876e-01,3.128389999999999915e+01
7.369999999999999885e-01,3.146719999999999828e+01
7.379999999999999893e-01,3.150400000000000134e+01
7.389999999999999902e-01,3.155110000000000170e+01
7.399999999999999911e-01,3.176699999999999946e+01
7.409999999999999920e-01,3.166560000000000130e+01
7.419999999999999929e-01,3.165319999999999823e+01
7.429999999999999938e-01,3.161629999999999896e+01
7.439999999999999947e-01,3.159169999999999945e+01
7.449999999999999956e-01,3.169229999999999947e+01
7.459999999999999964e-01,3.164089999999999847e+01
7.469999999999999973e-01,3.196420000000000172e+01
7.479999999999999982e-01,3.198930000000000007e+01
7.489999999999999991e-01,3.187369999999999948e+01
7.500000000000000000e-01,3.191290000000000049e+01
7.510000000000000009e-01,3.192539999999999978e+01
7.520000000000000018e-01,3.190040000000000120e+01
7.530000000000000027e-01,3.220739999999999981e+01
7.540000000000000036e-01,3.218209999999999837e+01
7.550000000000000044e-01,3.222979999999999734e+01
7.560000000000000053e-01,3.224240000000000350e+01
7.570000000000000062e-01,3.222979999999999734e+01
7.580000000000000071e-01,3.222979999999999734e+01
7.590000000000000080e-01,3.217909999999999826e+01
7.600000000000000089e-01,3.248510000000000275e+01
7.610000000000000098e-01,3.248510000000000275e+01
7.620000000000000107e-01,3.251050000000000040e+01
7.630000000000000115e-01,3.259989999999999810e+01
7.640000000000000124e-01,3.257330000000000325e+01
7.650000000000000133e-01,3.249779999999999802e+01
7.660000000000000142e-01,3.262069999999999936e+01
7.670000000000000151e-01,3.285799999999999699e+01
7.680000000000000160e-01,3.274170000000000158e+01
7.690000000000000169e-01,3.264119999999999777e+01
7.700000000000000178e-01,3.280199999999999960e+01
7.710000000000000187e-01,3.281490000000000151e+01
7.720000000000000195e-01,3.320889999999999986e+01
7.730000000000000204e-01,3.320889999999999986e+01
7.740000000000000213e-01,3.296340000000000003e+01
7.750000000000000222e-01,3.285349999999999682e+01
7.760000000000000231e-01,3.290529999999999688e+01
7.770000000000000240e-01,3.293130000000000024e+01
7.780000000000000249e-01,3.324830000000000041e+01
7.790000000000000258e-01,3.320889999999999986e+01
7.800000000000000266e-01,3.313349999999999795e+01
7.810000000000000275e-01,3.314659999999999940e+01
7.820000000000000284e-01,3.313349999999999795e+01
7.830000000000000293e-01,3.310750000000000171e+01
7.840000000000000302e-01,3.319579999999999842e+01
7.850000000000000311e-01,3.319089999999999918e+01
7.860000000000000320e-01,3.327759999999999962e+01
7.870000000000000329e-01,3.337910000000000110e+01
7.880000000000000338e-01,3.339220000000000255e+01
7.890000000000000346e-01,3.330369999999999919e+01
7.900000000000000355e-01,3.368529999999999802e+01
7.910000000000000364e-01,3.336079999999999757e+01
7.920000000000000373e-01,3.367199999999999704e+01
7.930000000000000382e-01,3.361880000000000024e+01
7.940000000000000391e-01,3.333460000000000178e+01
7.950000000000000400e-01,3.363300000000000267e+01
7.960000000000000409e-01,3.356589999999999918e+01
7.970000000000000417e-01,3.365990000000000038e+01
7.980000000000000426e-01,3.346600000000000108e+01
7.990000000000000435e-01,3.346509999999999962e+01
8.000000000000000444e-01,3.395700000000000074e+01
8.040000000000000480e-01,3.416870000000000118e+01
8.080000000000000515e-01,3.438640000000000185e+01
8.120000000000000551e-01,3.437330000000000041e+01
8.159999999999999476e-01,3.454930000000000234e+01
8.199999999999999512e-01,3.463859999999999673e+01
8.239999999999999547e-01,3.477539999999999765e+01
8.279999999999999583e-01,3.493959999999999866e+01
8.319999999999999618e-01,3.508310000000000173e+01
8.359999999999999654e-01,3.520660000000000167e+01
8.399999999999999689e-01,3.535099999999999909e+01
8.439999999999999725e-01,3.559740000000000038e+01
8.479999999999999760e-01,3.571200000000000330e+01
8.519999999999999796e-01,3.577329999999999899e+01
8.559999999999999831e-01,3.577080000000000126e+01
8.599999999999999867e-01,3.571600000000000108e+01
8.639999999999999902e-01,3.621770000000000067e+01
8.679999999999999938e-01,3.630069999999999908e+01
8.719999999999999973e-01,3.629760000000000275e+01
8.760000000000000009e-01,3.638230000000000075e+01
8.800000000000000044e-01,3.659539999999999793e+01
8.840000000000000080e-01,3.681819999999999737e+01
8.880000000000000115e-01,3.680499999999999972e+01
8.920000000000000151e-01,3.682489999999999952e+01
8.960000000000000187e-01,3.706439999999999912e+01
9.000000000000000222e-01,3.739000000000000057e+01
9.040000000000000258e-01,3.743769999999999953e+01
9.080000000000000293e-01,3.749949999999999761e+01
9.120000000000000329e-01,3.765740000000000265e+01
9.160000000000000364e-01,3.773310000000000031e+01
9.200000000000000400e-01,3.790010000000000190e+01
9.240000000000000435e-01,3.810390000000000299e+01
9.280000000000000471e-01,3.839730000000000132e+01
9.320000000000000506e-01,3.837109999999999843e+01
9.360000000000000542e-01,3.862389999999999901e+01
9.399999999999999467e-01,3.884819999999999851e+01
9.439999999999999503e-01,3.910240000000000293e+01
9.479999999999999538e-01,3.914829999999999899e+01
9.519999999999999574e-01,3.908970000000000056e+01
9.559999999999999609e-01,3.928240000000000265e+01
9.599999999999999645e-01,3.926959999999999695e+01
9.639999999999999680e-01,3.950730000000000075e+01
9.679999999999999716e-01,3.976890000000000214e+01
9.719999999999999751e-01,3.960640000000000072e+01
9.759999999999999787e-01,3.996099999999999852e+01
9.799999999999999822e-01,4.014170000000000016e+01
9.839999999999999858e-01,4.025289999999999679e+01
9.879999999999999893e-01,4.052759999999999962e+01
9.919999999999999929e-01,4.008160000000000167e+01
9.959999999999999964e-01,4.065429999999999922e+01
1.000000000000000000e+00,4.079829999999999757e+01
1.004000000000000004e+00,4.082079999999999842e+01
1.008000000000000007e+00,4.078889999999999816e+01
1.012000000000000011e+00,4.105709999999999837e+01
1.016000000000000014e+00,4.101930000000000121e+01
1.020000000000000018e+00,4.106230000000000047e+01
1.024000000000000021e+00,4.131850000000000023e+01
1.028000000000000025e+00,4.150460000000000349e+01
1.032000000000000028e+00,4.170879999999999654e+01
1.036000000000000032e+00,4.155639999999999645e+01
1.040000000000000036e+00,4.165699999999999648e+01
1.044000000000000039e+00,4.179010000000000247e+01
1.048000000000000043e+00,4.184140000000000015e+01
1.052000000000000046e+00,4.217499999999999716e+01
1.056000000000000050e+00,4.229059999999999775e+01
1.060000000000000053e+00,4.227570000000000050e+01
1.064000000000000057e+00,4.234230000000000160e+01
1.068000000000000060e+00,4.239090000000000202e+01
1.072000000000000064e+00,4.232569999999999766e+01
1.076000000000000068e+00,4.232560000000000144e+01
1.080000000000000071e+00,4.227600000000000335e+01
1.084000000000000075e+00,4.247399999999999665e+01
1.088000000000000078e+00,4.297529999999999717e+01
1.092000000000000082e+00,4.280810000000000315e+01
1.096000000000000085e+00,4.289059999999999917e+01
1.100000000000000089e+00,4.295830000000000126e+01
1.104000000000000092e+00,4.275569999999999737e+01
1.108000000000000096e+00,4.285419999999999874e+01
1.112000000000000099e+00,4.311910000000000309e+01
1.116000000000000103e+00,4.333469999999999800e+01
1.120000000000000107e+00,4.348790000000000333e+01
1.124000000000000110e+00,4.349830000000000041e+01
1.127999999999999892e+00,4.354469999999999885e+01
1.131999999999999895e+00,4.344659999999999656e+01
1.135999999999999899e+00,4.345879999999999654e+01
1.139999999999999902e+00,4.360520000000000351e+01
1.143999999999999906e+00,4.354200000000000159e+01
1.147999999999999909e+00,4.367110000000000269e+01
1.151999999999999913e+00,4.394239999999999924e+01
1.155999999999999917e+00,4.386610000000000298e+01
1.159999999999999920e+00,4.413239999999999696e+01
1.163999999999999924e+00,4.416149999999999665e+01
1.167999999999999927e+00,4.412700000000000244e+01
1.171999999999999931e+00,4.425710000000000122e+01
1.175999999999999934e+00,4.416149999999999665e+01
1.179999999999999938e+00,4.432390000000000185e+01
1.183999999999999941e+00,4.435880000000000223e+01
1.187999999999999945e+00,4.458890000000000242e+01
1.191999999999999948e+00,4.467090000000000316e+01
1.195999999999999952e+00,4.449909999999999854e+01
1.199999999999999956e+00,4.464609999999999701e+01
1.203999999999999959e+00,4.479549999999999699e+01
1.207999999999999963e+00,4.490720000000000312e+01
1.211999999999999966e+00,4.475750000000000028e+01
1.215999999999999970e+00,4.494319999999999737e+01
1.219999999999999973e+00,4.503349999999999653e+01
1.223999999999999977e+00,4.510609999999999786e+01
1.227999999999999980e+00,4.497350000000000136e+01
1.231999999999999984e+00,4.512429999999999808e+01
1.235999999999999988e+00,4.531680000000000064e+01
1.239999999999999991e+00,4.528020000000000067e+01
1.243999999999999995e+00,4.554560000000000031e+01
1.247999999999999998e+00,4.563940000000000197e+01
1.252000000000000002e+00,4.559609999999999985e+01
1.256000000000000005e+00,4.570100000000000051e+01
1.260000000000000009e+00,4.604220000000000113e+01
1.264000000000000012e+00,4.595889999999999986e+01
1.268000000000000016e+00,4.604220000000000113e+01
1.272000000000000020e+00,4.597449999999999903e+01
1.276000000000000023e+00,4.602349999999999852e+01
1.280000000000000027e+00,4.610139999999999816e+01
1.284000000000000030e+00,4.620909999999999940e+01
1.288000000000000034e+00,4.629930000000000234e+01
1.292000000000000037e+00,4.625580000000000069e+01
1.296000000000000041e+00,4.621289999999999765e+01
1.300000000000000044e+00,4.638060000000000116e+01
1.304000000000000048e+00,4.636209999999999809e+01
1.308000000000000052e+00,4.618310000000000315e+01
1.312000000000000055e+00,4.635029999999999717e+01
1.316000000000000059e+00,4.631340000000000146e+01
1.320000000000000062e+00,4.627669999999999817e+01
1.324000000000000066e+00,4.639370000000000260e+01
1.328000000000000069e+00,4.650430000000000064e+01
1.332000000000000073e+00,4.642470000000000141e+01
1.336000000000000076e+00,4.635119999999999862e+01
1.340000000000000080e+00,4.644350000000000023e+01
1.344000000000000083e+00,4.660060000000000002e+01
1.348000000000000087e+00,4.631459999999999866e+01
1.352000000000000091e+00,4.671560000000000201e+01
1.356000000000000094e+00,4.660640000000000072e+01
1.360000000000000098e+00,4.654979999999999762e+01
1.364000000000000101e+00,4.629979999999999762e+01
1.368000000000000105e+00,4.623440000000000083e+01
1.372000000000000108e+00,4.601859999999999928e+01
1.375999999999999890e+00,4.579659999999999798e+01
1.379999999999999893e+00,4.558749999999999858e+01
1.383999999999999897e+00,4.544080000000000297e+01
1.387999999999999901e+00,4.530680000000000263e+01
1.391999999999999904e+00,4.516009999999999991e+01
1.395999999999999908e+00,4.473409999999999798e+01
1.399999999999999911e+00,4.463470000000000226e+01
1.403999999999999915e+00,4.446529999999999916e+01
1.407999999999999918e+00,4.450390000000000157e+01
1.411999999999999922e+00,4.471000000000000085e+01
1.415999999999999925e+00,4.475500000000000256e+01
1.419999999999999929e+00,4.512769999999999726e+01
1.423999999999999932e+00,4.523449999999999704e+01
1.427999999999999936e+00,4.535990000000000322e+01
1.431999999999999940e+00,4.541389999999999816e+01
1.435999999999999943e+00,4.559720000000000084e+01
1.439999999999999947e+00,4.562850000000000250e+01
1.443999999999999950e+00,4.553799999999999670e+01
1.447999999999999954e+00,4.559680000000000177e+01
1.451999999999999957e+00,4.564139999999999731e+01
1.455999999999999961e+00,4.571520000000000294e+01
1.459999999999999964e+00,4.587259999999999849e+01
1.463999999999999968e+00,4.585450000000000159e+01
1.467999999999999972e+00,4.585450000000000159e+01
1.471999999999999975e+00,4.571679999999999922e+01
1.475999999999999979e+00,4.570320000000000249e+01
1.479999999999999982e+00,4.590890000000000271e+01
1.483999999999999986e+00,4.615930000000000177e+01
1.487999999999999989e+00,4.641519999999999868e+01
1.491999999999999993e+00,4.646540000000000248e+01
1.495999999999999996e+00,4.651350000000000051e+01
1.500000000000000000e+00,4.642090000000000316e+01
1.504000000000000004e+00,4.659479999999999933e+01
1.508000000000000007e+00,4.683469999999999800e+01
1.512000000000000011e+00,4.694350000000000023e+01
1.516000000000000014e+00,4.682889999999999731e+01
