Wavelength (micron), Reflectance
1.0829999e+000, 2.4384636e-001
1.0840000e+000, 2.4403776e-001
1.0850000e+000, 2.4422435e-001
1.0860000e+000, 2.4444674e-001
1.0870000e+000, 2.4467096e-001
1.0880001e+000, 2.4485774e-001
1.0890000e+000, 2.4503812e-001
1.0900000e+000, 2.4525405e-001
1.0910000e+000, 2.4548379e-001
1.0920000e+000, 2.4567758e-001
1.0930001e+000, 2.4585235e-001
1.0940000e+000, 2.4605387e-001
1.0950000e+000, 2.4627647e-001
1.0960000e+000, 2.4646387e-001
1.0970000e+000, 2.4663410e-001
1.0980000e+000, 2.4680914e-001
1.0990000e+000, 2.4698076e-001
1.1000000e+000, 2.4715859e-001
1.1010000e+000, 2.4733700e-001
1.1020000e+000, 2.4750301e-001
1.1030000e+000, 2.4766658e-001
1.1040000e+000, 2.4782699e-001
1.1050000e+000, 2.4797830e-001
1.1059999e+000, 2.4813677e-001
1.1070000e+000, 2.4825628e-001
1.1080000e+000, 2.4836361e-001
1.1090000e+000, 2.4850418e-001
1.1100000e+000,-1.2300000e+034
1.1109999e+000,-1.2300000e+034
1.1120000e+000,-1.2300000e+034
1.1130000e+000,-1.2300000e+034
1.1140000e+000,-1.2300000e+034
1.1150000e+000,-1.2300000e+034
1.1160001e+000,-1.2300000e+034
1.1170000e+000,-1.2300000e+034
1.1180000e+000,-1.2300000e+034
1.1190000e+000,-1.2300000e+034
1.1200000e+000,-1.2300000e+034
1.1210001e+000,-1.2300000e+034
1.1220000e+000,-1.2300000e+034
1.1230000e+000,-1.2300000e+034
1.1240000e+000,-1.2300000e+034
1.1250000e+000,-1.2300000e+034
1.1260000e+000,-1.2300000e+034
1.1270000e+000,-1.2300000e+034
1.1280000e+000,-1.2300000e+034
1.1289999e+000,-1.2300000e+034
1.1300000e+000,-1.2300000e+034
1.1310000e+000,-1.2300000e+034
1.1320000e+000,-1.2300000e+034
1.1330000e+000,-1.2300000e+034
1.1339999e+000,-1.2300000e+034
1.1350000e+000,-1.2300000e+034
1.1360000e+000,-1.2300000e+034
1.1370000e+000,-1.2300000e+034
1.1380000e+000,-1.2300000e+034
1.1390001e+000,-1.2300000e+034
1.1400000e+000,-1.2300000e+034
1.1410000e+000,-1.2300000e+034
1.1420000e+000,-1.2300000e+034
1.1430000e+000,-1.2300000e+034
1.1440001e+000,-1.2300000e+034
1.1450000e+000,-1.2300000e+034
1.1460000e+000,-1.2300000e+034
1.1470000e+000,-1.2300000e+034
1.1480000e+000,-1.2300000e+034
1.1490000e+000,-1.2300000e+034
1.1500000e+000,-1.2300000e+034
1.1510000e+000, 2.4187128e-001
1.1520000e+000, 2.4150786e-001
1.1530000e+000, 2.4120712e-001
1.1540000e+000, 2.4094471e-001
1.1550000e+000, 2.4074611e-001
1.1560000e+000, 2.4059397e-001
1.1569999e+000, 2.4046239e-001
1.1580000e+000, 2.4034479e-001
1.1590000e+000, 2.4025027e-001
1.1600000e+000, 2.4017696e-001
1.1610000e+000, 2.4012847e-001
1.1619999e+000, 2.4010760e-001
1.1630000e+000, 2.4010161e-001
1.1640000e+000, 2.4011202e-001
1.1650000e+000, 2.4012719e-001
1.1660000e+000, 2.4014871e-001
1.1670001e+000, 2.4017401e-001
1.1680000e+000, 2.4021600e-001
1.1690000e+000, 2.4026181e-001
1.1700000e+000, 2.4031374e-001
1.1710000e+000, 2.4036597e-001
1.1720001e+000, 2.4042813e-001
1.1730000e+000, 2.4049293e-001
1.1740000e+000, 2.4056236e-001
1.1750000e+000, 2.4063484e-001
1.1760000e+000, 2.4070179e-001
1.1770000e+000, 2.4076486e-001
1.1780000e+000, 2.4083142e-001
1.1790000e+000, 2.4090120e-001
1.1799999e+000, 2.4096815e-001
1.1810000e+000, 2.4103090e-001
1.1820000e+000, 2.4110012e-001
1.1830000e+000, 2.4117969e-001
1.1840000e+000, 2.4125800e-001
1.1849999e+000, 2.4133021e-001
1.1860000e+000, 2.4140105e-001
1.1870000e+000, 2.4147272e-001
1.1880000e+000, 2.4154541e-001
1.1890000e+000, 2.4162662e-001
1.1900001e+000, 2.4171083e-001
1.1910000e+000, 2.4182162e-001
1.1920000e+000, 2.4194025e-001
1.1930000e+000, 2.4205618e-001
1.1940000e+000, 2.4216595e-001
1.1950001e+000, 2.4231553e-001
1.1960000e+000, 2.4248415e-001
1.1970000e+000, 2.4263529e-001
1.1980000e+000, 2.4277268e-001
1.1990000e+000, 2.4294922e-001
1.2000000e+000, 2.4315038e-001
1.2010000e+000, 2.4334559e-001
1.2020000e+000, 2.4353249e-001
1.2029999e+000, 2.4374898e-001
1.2040000e+000, 2.4399604e-001
1.2050000e+000, 2.4424256e-001
1.2060000e+000, 2.4447525e-001
1.2070000e+000, 2.4472246e-001
1.2079999e+000, 2.4500644e-001
1.2090000e+000, 2.4529247e-001
1.2100000e+000, 2.4556430e-001
1.2110000e+000, 2.4584083e-001
1.2120000e+000, 2.4615090e-001
1.2130001e+000, 2.4646796e-001
1.2140000e+000, 2.4679209e-001
1.2150000e+000, 2.4711436e-001
1.2160000e+000, 2.4748062e-001
1.2170000e+000, 2.4786165e-001
1.2180001e+000, 2.4822600e-001
1.2190000e+000, 2.4857624e-001
1.2200000e+000, 2.4897462e-001
1.2210000e+000, 2.4939501e-001
1.2220000e+000, 2.4980070e-001
1.2230000e+000, 2.5019240e-001
1.2240000e+000, 2.5060990e-001
1.2250000e+000, 2.5104776e-001
1.2260000e+000, 2.5146940e-001
1.2270000e+000, 2.5187054e-001
1.2280000e+000, 2.5229603e-001
1.2290000e+000, 2.5275692e-001
1.2300000e+000, 2.5319993e-001
1.2309999e+000, 2.5359944e-001
1.2320000e+000, 2.5400233e-001
1.2330000e+000, 2.5443703e-001
1.2340000e+000, 2.5486913e-001
1.2350000e+000, 2.5527692e-001
1.2359999e+000, 2.5568205e-001
1.2370000e+000, 2.5611085e-001
1.2380000e+000, 2.5654152e-001
1.2390000e+000, 2.5693867e-001
1.2400000e+000, 2.5732398e-001
1.2410001e+000, 2.5775468e-001
1.2420000e+000, 2.5820139e-001
1.2430000e+000, 2.5859919e-001
1.2440000e+000, 2.5897601e-001
1.2450000e+000, 2.5936988e-001
1.2460001e+000, 2.5977352e-001
1.2470000e+000, 2.6014876e-001
1.2480000e+000, 2.6050183e-001
1.2490000e+000, 2.6087534e-001
1.2500000e+000, 2.6126829e-001
1.2510000e+000, 2.6163185e-001
1.2520000e+000, 2.6197180e-001
1.2530000e+000, 2.6231986e-001
1.2539999e+000, 2.6267624e-001
1.2550000e+000, 2.6301733e-001
1.2560000e+000, 2.6333722e-001
1.2570000e+000, 2.6366210e-001
1.2580000e+000, 2.6400661e-001
1.2589999e+000, 2.6434618e-001
1.2600000e+000, 2.6466283e-001
1.2610000e+000, 2.6497450e-001
1.2620000e+000, 2.6528791e-001
1.2630000e+000, 2.6560327e-001
1.2640001e+000, 2.6589149e-001
1.2650000e+000, 2.6617053e-001
1.2660000e+000, 2.6648629e-001
1.2670000e+000, 2.6681423e-001
1.2680000e+000, 2.6709384e-001
1.2690001e+000, 2.6735285e-001
1.2700000e+000, 2.6763102e-001
1.2710000e+000, 2.6791510e-001
1.2720000e+000, 2.6817212e-001
1.2730000e+000, 2.6841378e-001
1.2740000e+000, 2.6865888e-001
1.2750000e+000, 2.6890826e-001
1.2760000e+000, 2.6913425e-001
1.2770000e+000, 2.6933986e-001
1.2780000e+000, 2.6955146e-001
1.2790000e+000, 2.6977205e-001
1.2800000e+000, 2.6997593e-001
1.2810000e+000, 2.7016363e-001
1.2819999e+000, 2.7035666e-001
1.2830000e+000, 2.7055514e-001
1.2840000e+000, 2.7074006e-001
1.2850000e+000, 2.7091071e-001
1.2860000e+000, 2.7107540e-001
1.2869999e+000, 2.7123609e-001
1.2880000e+000, 2.7139252e-001
1.2890000e+000, 2.7152166e-001
1.2900000e+000, 2.7163848e-001
1.2910000e+000, 2.7175796e-001
1.2920001e+000, 2.7187070e-001
1.2930000e+000, 2.7194315e-001
1.2940000e+000, 2.7200502e-001
1.2950000e+000, 2.7206117e-001
1.2960000e+000, 2.7211463e-001
1.2970001e+000, 2.7214503e-001
1.2980000e+000, 2.7216253e-001
1.2990000e+000, 2.7215311e-001
1.3000000e+000, 2.7213278e-001
1.3010000e+000, 2.7209616e-001
1.3020000e+000, 2.7204984e-001
1.3030000e+000, 2.7196887e-001
1.3040000e+000, 2.7187288e-001
1.3049999e+000, 2.7175853e-001
1.3060000e+000, 2.7163494e-001
1.3070000e+000, 2.7148160e-001
1.3080000e+000, 2.7130511e-001
1.3090000e+000, 2.7112040e-001
1.3099999e+000, 2.7093279e-001
1.3110000e+000, 2.7070683e-001
1.3120000e+000, 2.7043825e-001
1.3130000e+000, 2.7015316e-001
1.3140000e+000, 2.6987103e-001
1.3150001e+000, 2.6955947e-001
1.3160000e+000, 2.6920351e-001
1.3170000e+000, 2.6884156e-001
1.3180000e+000, 2.6848578e-001
1.3190000e+000, 2.6811042e-001
1.3200001e+000, 2.6768279e-001
1.3210000e+000, 2.6723546e-001
1.3220000e+000, 2.6680207e-001
1.3230000e+000, 2.6636598e-001
1.3240000e+000, 2.6588631e-001
1.3250000e+000, 2.6537973e-001
1.3260000e+000, 2.6486284e-001
1.3270000e+000, 2.6431847e-001
1.3279999e+000, 2.6369584e-001
1.3290000e+000, 2.6302025e-001
1.3300000e+000, 2.6235852e-001
1.3310000e+000, 2.6169080e-001
1.3320000e+000, 2.6097667e-001
1.3329999e+000, 2.6022208e-001
1.3340000e+000, 2.5952956e-001
1.3350000e+000, 2.5886711e-001
1.3360000e+000, 2.5818807e-001
1.3370000e+000, 2.5748849e-001
1.3380001e+000, 2.5687745e-001
1.3390000e+000, 2.5630149e-001
1.3400000e+000, 2.5576741e-001
1.3410000e+000, 2.5522798e-001
1.3420000e+000, 2.5475267e-001
1.3430001e+000, 2.5428548e-001
1.3440000e+000, 2.5381300e-001
1.3450000e+000, 2.5329512e-001
1.3460000e+000, 2.5280854e-001
1.3470000e+000, 2.5233901e-001
1.3480000e+000, 2.5186899e-001
1.3490000e+000, 2.5136471e-001
1.3500000e+000, 2.5083211e-001
1.3510000e+000, 2.5029978e-001
1.3520000e+000, 2.4976100e-001
1.3530000e+000, 2.4932206e-001
1.3540000e+000, 2.4885598e-001
1.3550000e+000,-1.2300000e+034
1.3559999e+000,-1.2300000e+034
1.3570000e+000,-1.2300000e+034
1.3580000e+000,-1.2300000e+034
1.3590000e+000,-1.2300000e+034
1.3600000e+000,-1.2300000e+034
1.3609999e+000,-1.2300000e+034
1.3620000e+000,-1.2300000e+034
1.3630000e+000,-1.2300000e+034
1.3640000e+000,-1.2300000e+034
1.3650000e+000,-1.2300000e+034
1.3660001e+000,-1.2300000e+034
1.3670000e+000,-1.2300000e+034
1.3680000e+000,-1.2300000e+034
1.3690000e+000,-1.2300000e+034
1.3700000e+000,-1.2300000e+034
1.3710001e+000,-1.2300000e+034
1.3720000e+000,-1.2300000e+034
1.3730000e+000,-1.2300000e+034
1.3740000e+000,-1.2300000e+034
1.3750000e+000,-1.2300000e+034
1.3760000e+000,-1.2300000e+034
1.3770000e+000,-1.2300000e+034
1.3780000e+000,-1.2300000e+034
1.3789999e+000,-1.2300000e+034
1.3800000e+000,-1.2300000e+034
1.3810000e+000,-1.2300000e+034
1.3820000e+000,-1.2300000e+034
1.3830000e+000,-1.2300000e+034
1.3839999e+000,-1.2300000e+034
1.3850000e+000,-1.2300000e+034
1.3860000e+000,-1.2300000e+034
1.3870000e+000,-1.2300000e+034
1.3880000e+000,-1.2300000e+034
1.3890001e+000,-1.2300000e+034
1.3900000e+000,-1.2300000e+034
1.3910000e+000,-1.2300000e+034
1.3920000e+000,-1.2300000e+034
1.3930000e+000,-1.2300000e+034
1.3940001e+000,-1.2300000e+034
1.3950000e+000,-1.2300000e+034
1.3960000e+000,-1.2300000e+034
1.3970000e+000,-1.2300000e+034
1.3980000e+000,-1.2300000e+034
1.3990000e+000,-1.2300000e+034
1.4000000e+000,-1.2300000e+034
1.4010000e+000, 1.6613449e-001
1.4020000e+000, 1.6435955e-001
1.4030000e+000, 1.6303049e-001
1.4040000e+000, 1.6128545e-001
1.4050000e+000, 1.5947877e-001
1.4060000e+000, 1.5755078e-001
1.4069999e+000, 1.5572736e-001
1.4080000e+000, 1.5413494e-001
1.4090000e+000, 1.5282735e-001
1.4100000e+000, 1.5137562e-001
1.4110000e+000, 1.5004510e-001
1.4119999e+000, 1.4912112e-001
1.4130000e+000, 1.4837995e-001
1.4140000e+000, 1.4743479e-001
1.4150000e+000, 1.4655127e-001
1.4160000e+000, 1.4573617e-001
1.4170001e+000, 1.4493167e-001
1.4180000e+000, 1.4400151e-001
1.4190000e+000, 1.4314140e-001
1.4200000e+000, 1.4237954e-001
1.4210000e+000, 1.4167446e-001
1.4220001e+000, 1.4094868e-001
1.4230000e+000, 1.4028479e-001
1.4240000e+000, 1.3972452e-001
1.4250000e+000, 1.3922691e-001
1.4260000e+000, 1.3875046e-001
1.4270000e+000, 1.3830532e-001
1.4280000e+000, 1.3794516e-001
1.4290000e+000, 1.3765444e-001
1.4299999e+000, 1.3730583e-001
1.4310000e+000, 1.3690068e-001
1.4320000e+000, 1.3654929e-001
1.4330000e+000, 1.3625149e-001
1.4340000e+000, 1.3592090e-001
1.4349999e+000, 1.3555802e-001
1.4360000e+000, 1.3525701e-001
1.4370000e+000, 1.3499050e-001
1.4380000e+000, 1.3472898e-001
1.4390000e+000, 1.3450286e-001
1.4400001e+000, 1.3435580e-001
1.4410000e+000, 1.3425438e-001
1.4420000e+000, 1.3413171e-001
1.4430000e+000, 1.3400006e-001
1.4440000e+000, 1.3391224e-001
1.4450001e+000, 1.3385360e-001
1.4460000e+000, 1.3381830e-001
1.4470000e+000, 1.3382655e-001
1.4480000e+000, 1.3385022e-001
1.4490000e+000, 1.3386481e-001
1.4500000e+000, 1.3388257e-001
1.4510000e+000, 1.3392967e-001
1.4520000e+000, 1.3398255e-001
1.4529999e+000, 1.3401222e-001
1.4540000e+000, 1.3403536e-001
1.4550000e+000, 1.3408272e-001
1.4560000e+000, 1.3414758e-001
1.4570000e+000, 1.3421488e-001
1.4579999e+000, 1.3428199e-001
1.4590000e+000, 1.3435511e-001
1.4600000e+000, 1.3442892e-001
1.4610000e+000, 1.3449767e-001
1.4620000e+000, 1.3456416e-001
1.4630001e+000, 1.3464618e-001
1.4640000e+000, 1.3475050e-001
1.4650000e+000, 1.3488372e-001
1.4660000e+000, 1.3503963e-001
1.4670000e+000, 1.3525344e-001
1.4680001e+000, 1.3550307e-001
1.4690000e+000, 1.3575318e-001
1.4700000e+000, 1.3600214e-001
1.4710000e+000, 1.3630281e-001
1.4720000e+000, 1.3662992e-001
1.4730000e+000, 1.3697484e-001
1.4740000e+000, 1.3732077e-001
1.4750000e+000, 1.3768773e-001
1.4760000e+000, 1.3804778e-001
1.4770000e+000, 1.3839860e-001
1.4780000e+000, 1.3873819e-001
1.4790000e+000, 1.3913539e-001
1.4800000e+000, 1.3954785e-001
1.4809999e+000, 1.3997196e-001
1.4820000e+000, 1.4038770e-001
1.4830000e+000, 1.4087397e-001
1.4840000e+000, 1.4137986e-001
1.4850000e+000, 1.4186303e-001
1.4859999e+000, 1.4231767e-001
1.4870000e+000, 1.4283232e-001
1.4880000e+000, 1.4335188e-001
1.4890000e+000, 1.4385153e-001
1.4900000e+000, 1.4432362e-001
1.4910001e+000, 1.4484930e-001
1.4920000e+000, 1.4537838e-001
1.4930000e+000, 1.4587431e-001
1.4940000e+000, 1.4633952e-001
1.4950000e+000, 1.4683978e-001
1.4960001e+000, 1.4734325e-001
1.4970000e+000, 1.4783636e-001
1.4980000e+000, 1.4831764e-001
1.4990000e+000, 1.4885531e-001
1.5000000e+000, 1.4941399e-001
1.5010000e+000, 1.4995000e-001
1.5020000e+000, 1.5046364e-001
1.5030000e+000, 1.5104122e-001
1.5039999e+000, 1.5165040e-001
1.5050000e+000, 1.5223490e-001
1.5060000e+000, 1.5279721e-001
1.5070000e+000, 1.5340991e-001
1.5080000e+000, 1.5404105e-001
1.5089999e+000, 1.5463763e-001
1.5100000e+000, 1.5520333e-001
1.5110000e+000, 1.5580183e-001
1.5120000e+000, 1.5641971e-001
1.5130000e+000, 1.5700135e-001
1.5140001e+000, 1.5755038e-001
1.5150000e+000, 1.5815078e-001
1.5160000e+000, 1.5878001e-001
1.5170000e+000, 1.5937433e-001
1.5180000e+000, 1.5993780e-001
1.5190001e+000, 1.6052875e-001
1.5200000e+000, 1.6114108e-001
1.5210000e+000, 1.6172096e-001
1.5220000e+000, 1.6227391e-001
1.5230000e+000, 1.6285779e-001
1.5240000e+000, 1.6345848e-001
1.5250000e+000, 1.6401771e-001
1.5260000e+000, 1.6454548e-001
1.5270000e+000, 1.6509391e-001
1.5280000e+000, 1.6566545e-001
1.5290000e+000, 1.6620505e-001
1.5300000e+000, 1.6671631e-001
1.5310000e+000, 1.6726123e-001
1.5319999e+000, 1.6782954e-001
1.5330000e+000, 1.6835129e-001
1.5340000e+000, 1.6883777e-001
1.5350000e+000, 1.6934589e-001
1.5360000e+000, 1.6987795e-001
1.5369999e+000, 1.7037781e-001
1.5380000e+000, 1.7085198e-001
1.5390000e+000, 1.7135808e-001
1.5400000e+000, 1.7188439e-001
1.5410000e+000, 1.7237821e-001
1.5420001e+000, 1.7284872e-001
1.5430000e+000, 1.7334151e-001
1.5440000e+000, 1.7385451e-001
1.5450000e+000, 1.7433825e-001
1.5460000e+000, 1.7480069e-001
1.5470001e+000, 1.7529178e-001
1.5480000e+000, 1.7580009e-001
1.5490000e+000, 1.7628463e-001
1.5500000e+000, 1.7675380e-001
1.5510000e+000, 1.7724130e-001
1.5520000e+000, 1.7774831e-001
1.5530000e+000, 1.7822190e-001
1.5540000e+000, 1.7867242e-001
1.5549999e+000, 1.7915370e-001
1.5560000e+000, 1.7965709e-001
1.5570000e+000, 1.8012546e-001
1.5580000e+000, 1.8057092e-001
1.5590000e+000, 1.8103579e-001
1.5599999e+000, 1.8152055e-001
1.5610000e+000, 1.8197556e-001
1.5620000e+000, 1.8241352e-001
1.5630000e+000, 1.8287158e-001
1.5640000e+000, 1.8334694e-001
1.5650001e+000, 1.8378273e-001
1.5660000e+000, 1.8419366e-001
1.5670000e+000, 1.8463342e-001
1.5680000e+000, 1.8510042e-001
1.5690000e+000, 1.8553883e-001
1.5700001e+000, 1.8596278e-001
1.5710000e+000, 1.8641767e-001
1.5720000e+000, 1.8689384e-001
1.5730000e+000, 1.8734095e-001
1.5740000e+000, 1.8777210e-001
1.5750000e+000, 1.8822731e-001
1.5760000e+000, 1.8870096e-001
1.5770000e+000, 1.8915553e-001
1.5779999e+000, 1.8959635e-001
1.5790000e+000, 1.9006032e-001
1.5800000e+000, 1.9053826e-001
1.5810000e+000, 1.9098508e-001
1.5820000e+000, 1.9141041e-001
1.5829999e+000, 1.9187321e-001
1.5840000e+000, 1.9235495e-001
1.5850000e+000, 1.9282164e-001
1.5860000e+000, 1.9327946e-001
1.5870000e+000, 1.9378300e-001
1.5880001e+000, 1.9431089e-001
1.5890000e+000, 1.9480646e-001
1.5900000e+000, 1.9528282e-001
1.5910000e+000, 1.9581859e-001
1.5920000e+000, 1.9638306e-001
1.5930001e+000, 1.9691803e-001
1.5940000e+000, 1.9744509e-001
1.5950000e+000, 1.9800857e-001
1.5960000e+000, 1.9859041e-001
1.5970000e+000, 1.9913685e-001
1.5980000e+000, 1.9966869e-001
1.5990000e+000, 2.0025390e-001
1.6000000e+000, 2.0086095e-001
1.6010000e+000, 2.0142730e-001
1.6020000e+000, 2.0198771e-001
1.6030000e+000, 2.0258997e-001
1.6040000e+000, 2.0320834e-001
1.6050000e+000, 2.0378998e-001
1.6059999e+000, 2.0436040e-001
1.6070000e+000, 2.0496421e-001
1.6080000e+000, 2.0557526e-001
1.6090000e+000, 2.0614459e-001
1.6100000e+000, 2.0670581e-001
1.6109999e+000, 2.0729408e-001
1.6120000e+000, 2.0788363e-001
1.6130000e+000, 2.0842695e-001
1.6140000e+000, 2.0895858e-001
1.6150000e+000, 2.0952676e-001
1.6160001e+000, 2.1009585e-001
1.6170000e+000, 2.1062472e-001
1.6180000e+000, 2.1114923e-001
1.6190000e+000, 2.1169476e-001
1.6200000e+000, 2.1223231e-001
1.6210001e+000, 2.1272820e-001
1.6220000e+000, 2.1321438e-001
1.6230000e+000, 2.1371706e-001
1.6240000e+000, 2.1420535e-001
1.6250000e+000, 2.1465343e-001
1.6260000e+000, 2.1510173e-001
1.6270000e+000, 2.1557559e-001
1.6280000e+000, 2.1603684e-001
1.6289999e+000, 2.1646474e-001
1.6300000e+000, 2.1689041e-001
1.6310000e+000, 2.1733251e-001
1.6320000e+000, 2.1775880e-001
1.6330000e+000, 2.1815675e-001
1.6339999e+000, 2.1856013e-001
1.6350000e+000, 2.1898270e-001
1.6360000e+000, 2.1938290e-001
1.6370000e+000, 2.1975262e-001
1.6380000e+000, 2.2012781e-001
1.6390001e+000, 2.2052266e-001
1.6400000e+000, 2.2089127e-001
1.6410000e+000, 2.2123002e-001
1.6420000e+000, 2.2157522e-001
1.6430000e+000, 2.2193840e-001
1.6440001e+000, 2.2226301e-001
1.6450000e+000, 2.2255588e-001
1.6460000e+000, 2.2283360e-001
1.6470000e+000, 2.2311015e-001
1.6480000e+000, 2.2335301e-001
1.6490000e+000, 2.2357677e-001
1.6500000e+000, 2.2378653e-001
1.6510000e+000, 2.2399423e-001
1.6520000e+000, 2.2416651e-001
1.6530000e+000, 2.2432300e-001
1.6540000e+000, 2.2446153e-001
1.6550000e+000, 2.2459775e-001
1.6560000e+000, 2.2469741e-001
1.6569999e+000, 2.2478473e-001
1.6580000e+000, 2.2484356e-001
1.6590000e+000, 2.2489226e-001
1.6600000e+000, 2.2492225e-001
1.6610000e+000, 2.2494406e-001
1.6619999e+000, 2.2495529e-001
1.6630000e+000, 2.2496177e-001
1.6640000e+000, 2.2495869e-001
1.6650000e+000, 2.2495064e-001
1.6660000e+000, 2.2491644e-001
1.6670001e+000, 2.2487070e-001
1.6680000e+000, 2.2480485e-001
1.6690000e+000, 2.2472985e-001
1.6700000e+000, 2.2465341e-001
1.6710000e+000, 2.2457117e-001
1.6720001e+000, 2.2447248e-001
1.6730000e+000, 2.2436088e-001
1.6740000e+000, 2.2422586e-001
1.6750000e+000, 2.2407696e-001
1.6760000e+000, 2.2391672e-001
1.6770000e+000, 2.2373882e-001
1.6780000e+000, 2.2353300e-001
1.6790000e+000, 2.2331557e-001
1.6799999e+000, 2.2309808e-001
1.6810000e+000, 2.2285818e-001
1.6820000e+000, 2.2258343e-001
1.6830000e+000, 2.2231054e-001
1.6840000e+000, 2.2205600e-001
1.6849999e+000, 2.2178021e-001
1.6860000e+000, 2.2147404e-001
1.6870000e+000, 2.2117721e-001
1.6880000e+000, 2.2089900e-001
1.6890000e+000, 2.2060056e-001
1.6900001e+000, 2.2027905e-001
1.6910000e+000, 2.1996249e-001
1.6920000e+000, 2.1965046e-001
1.6930000e+000, 2.1933657e-001
1.6940000e+000, 2.1901542e-001
1.6950001e+000, 2.1872079e-001
1.6960000e+000, 2.1844341e-001
1.6970000e+000, 2.1814395e-001
1.6980000e+000, 2.1782885e-001
1.6990000e+000, 2.1753000e-001
1.7000000e+000, 2.1723859e-001
1.7010000e+000, 2.1693017e-001
1.7020000e+000, 2.1661195e-001
1.7029999e+000, 2.1630324e-001
1.7040000e+000, 2.1599647e-001
1.7050000e+000, 2.1567345e-001
1.7060000e+000, 2.1534437e-001
1.7070000e+000, 2.1503249e-001
1.7079999e+000, 2.1471751e-001
1.7090000e+000, 2.1436991e-001
1.7100000e+000, 2.1401049e-001
1.7110000e+000, 2.1365248e-001
1.7120000e+000, 2.1328522e-001
1.7130001e+000, 2.1289213e-001
1.7140000e+000, 2.1250021e-001
1.7150000e+000, 2.1212441e-001
1.7160000e+000, 2.1174853e-001
1.7170000e+000, 2.1136446e-001
1.7180001e+000, 2.1099931e-001
1.7190000e+000, 2.1065825e-001
1.7200000e+000, 2.1032396e-001
1.7210000e+000, 2.0998311e-001
1.7220000e+000, 2.0967162e-001
1.7230000e+000, 2.0937912e-001
1.7240000e+000, 2.0911892e-001
1.7250000e+000, 2.0887111e-001
1.7260000e+000, 2.0866899e-001
1.7270000e+000, 2.0849101e-001
1.7280000e+000, 2.0833957e-001
1.7290000e+000, 2.0819218e-001
1.7300000e+000, 2.0810317e-001
1.7309999e+000, 2.0803824e-001
1.7320000e+000, 2.0799552e-001
1.7330000e+000, 2.0796530e-001
1.7340000e+000, 2.0796508e-001
1.7350000e+000, 2.0797502e-001
1.7359999e+000, 2.0797756e-001
1.7370000e+000, 2.0797764e-001
1.7380000e+000, 2.0794694e-001
1.7390000e+000, 2.0790279e-001
1.7400000e+000, 2.0785229e-001
1.7410001e+000, 2.0778368e-001
1.7420000e+000, 2.0768330e-001
1.7430000e+000, 2.0755757e-001
1.7440000e+000, 2.0740353e-001
1.7450000e+000, 2.0722443e-001
1.7460001e+000, 2.0701915e-001
1.7470000e+000, 2.0679024e-001
1.7480000e+000, 2.0654517e-001
1.7490000e+000, 2.0630984e-001
1.7500000e+000, 2.0609309e-001
1.7510000e+000, 2.0584325e-001
1.7520000e+000, 2.0555745e-001
1.7530000e+000, 2.0527884e-001
1.7539999e+000, 2.0501016e-001
1.7550000e+000, 2.0470557e-001
1.7560000e+000, 2.0438017e-001
1.7570000e+000, 2.0406719e-001
1.7580000e+000, 2.0375405e-001
1.7589999e+000, 2.0344467e-001
1.7600000e+000, 2.0313486e-001
1.7610000e+000, 2.0285079e-001
1.7620000e+000, 2.0257053e-001
1.7630000e+000, 2.0230137e-001
1.7640001e+000, 2.0204373e-001
1.7650000e+000, 2.0184335e-001
1.7660000e+000, 2.0166183e-001
1.7670000e+000, 2.0147188e-001
1.7680000e+000, 2.0130041e-001
1.7690001e+000, 2.0116070e-001
1.7700000e+000, 2.0104294e-001
1.7710000e+000, 2.0093596e-001
1.7720000e+000, 2.0083177e-001
1.7730000e+000, 2.0072062e-001
1.7740000e+000, 2.0059226e-001
1.7750000e+000, 2.0044157e-001
1.7760000e+000, 2.0028615e-001
1.7770000e+000, 2.0010321e-001
1.7780000e+000, 1.9998153e-001
1.7790000e+000, 1.9991550e-001
1.7800000e+000, 1.9990578e-001
1.7810000e+000, 2.0005427e-001
1.7819999e+000, 2.0026165e-001
1.7830000e+000, 2.0048077e-001
1.7840000e+000, 2.0072442e-001
1.7850000e+000, 2.0074897e-001
1.7860000e+000, 2.0067427e-001
1.7869999e+000, 2.0066433e-001
1.7880000e+000, 2.0069893e-001
1.7890000e+000, 2.0051692e-001
1.7900000e+000,-1.2300000e+034
1.7910000e+000,-1.2300000e+034
1.7920001e+000,-1.2300000e+034
1.7930000e+000,-1.2300000e+034
1.7940000e+000,-1.2300000e+034
1.7950000e+000,-1.2300000e+034
1.7960000e+000,-1.2300000e+034
1.7970001e+000,-1.2300000e+034
1.7980000e+000,-1.2300000e+034
1.7990000e+000,-1.2300000e+034
1.8000000e+000,-1.2300000e+034
1.8010000e+000,-1.2300000e+034
1.8020000e+000,-1.2300000e+034
1.8030000e+000,-1.2300000e+034
1.8040000e+000,-1.2300000e+034
1.8049999e+000,-1.2300000e+034
1.8060000e+000,-1.2300000e+034
1.8070000e+000,-1.2300000e+034
1.8080000e+000,-1.2300000e+034
1.8090000e+000,-1.2300000e+034
1.8099999e+000,-1.2300000e+034
1.8110000e+000,-1.2300000e+034
1.8120000e+000,-1.2300000e+034
1.8130000e+000,-1.2300000e+034
1.8140000e+000,-1.2300000e+034
1.8150001e+000,-1.2300000e+034
1.8160000e+000,-1.2300000e+034
1.8170000e+000,-1.2300000e+034
1.8180000e+000,-1.2300000e+034
